term,window,conf.low,estimate,conf.high,p.value,outcome
BDCPP,3y,-0.197,0.046,0.289,0.7549260312187291,precuneus
DBuP,birth,-0.264,0.030,0.323,0.8682590246934101,precuneus
DBuP,prenatal,-0.264,0.030,0.323,0.8682590246934101,precuneus
DBuP,3y,-0.264,0.030,0.323,0.8682590246934101,precuneus
DPHP,birth,-0.333,-0.145,0.042,0.20085770028052463,precuneus
DPHP,prenatal,-0.333,-0.145,0.042,0.20085770028052463,precuneus
DPHP,3y,-0.197,0.170,0.538,0.445004678660298,precuneus
BCEtP,birth,-0.037,0.016,0.070,0.6169409498251391,rostralanteriorcingulate
BCEtP,prenatal,-0.037,0.016,0.070,0.6169409498251391,rostralanteriorcingulate
BCEtP,3y,-0.037,0.016,0.070,0.6169409498251391,rostralanteriorcingulate
BDCPP,birth,-0.021,0.092,0.205,0.1785354754131444,rostralanteriorcingulate
BDCPP,prenatal,-0.102,-0.030,0.042,0.49030952855650056,rostralanteriorcingulate
BDCPP,3y,-0.102,-0.030,0.042,0.49030952855650056,rostralanteriorcingulate
DBuP,birth,-0.125,-0.036,0.053,0.5015148707299393,rostralanteriorcingulate
DBuP,prenatal,-0.034,0.118,0.270,0.2016887729778137,rostralanteriorcingulate
DBuP,3y,-0.125,-0.036,0.053,0.5015148707299393,rostralanteriorcingulate
DPHP,birth,-0.130,-0.056,0.018,0.2108147812959007,rostralanteriorcingulate
DPHP,prenatal,-0.130,-0.056,0.018,0.2108147812959007,rostralanteriorcingulate
DPHP,3y,-0.130,-0.056,0.018,0.2108147812959007,rostralanteriorcingulate
BCEtP,birth,-0.231,0.031,0.294,0.8449853659374889,rostralmiddlefrontal
BCEtP,prenatal,-0.231,0.031,0.294,0.8449853659374889,rostralmiddlefrontal
BCEtP,3y,-0.231,0.031,0.294,0.8449853659374889,rostralmiddlefrontal
BDCPP,birth,-0.249,0.069,0.388,0.7210030863187084,rostralmiddlefrontal
BDCPP,prenatal,-0.249,0.069,0.388,0.7210030863187084,rostralmiddlefrontal
BDCPP,3y,-0.249,0.069,0.388,0.7210030863187084,rostralmiddlefrontal
DBuP,birth,-0.527,-0.098,0.331,0.707093804373734,rostralmiddlefrontal
DBuP,prenatal,-0.527,-0.098,0.331,0.707093804373734,rostralmiddlefrontal
DBuP,3y,-0.527,-0.098,0.331,0.707093804373734,rostralmiddlefrontal
DPHP,birth,-0.416,0.007,0.430,0.977149516404449,rostralmiddlefrontal
DPHP,prenatal,-0.416,0.007,0.430,0.977149516404449,rostralmiddlefrontal
DPHP,3y,-0.416,0.007,0.430,0.977149516404449,rostralmiddlefrontal
BCEtP,birth,-0.059,0.218,0.495,0.1953794728791709,superiorfrontal
BCEtP,prenatal,-0.059,0.218,0.495,0.1953794728791709,superiorfrontal
BCEtP,3y,-0.059,0.218,0.495,0.1953794728791709,superiorfrontal
BDCPP,birth,-0.117,0.238,0.593,0.27061020161653726,superiorfrontal
BDCPP,prenatal,-0.905,-0.312,0.280,0.38538700923702285,superiorfrontal
BDCPP,3y,-0.117,0.238,0.593,0.27061020161653726,superiorfrontal
DBuP,birth,-0.560,-0.057,0.446,0.8531571754840717,superiorfrontal
DBuP,prenatal,-0.560,-0.057,0.446,0.8531571754840717,superiorfrontal
DBuP,3y,-0.560,-0.057,0.446,0.8531571754840717,superiorfrontal
DPHP,birth,-0.366,0.041,0.448,0.868430905560143,superiorfrontal
DPHP,prenatal,-0.366,0.041,0.448,0.868430905560143,superiorfrontal
DPHP,3y,-0.366,0.041,0.448,0.868430905560143,superiorfrontal
BCEtP,birth,-0.096,0.228,0.553,0.24701164360239863,superiorparietal
BCEtP,prenatal,-0.231,-0.032,0.167,0.7912502127246803,superiorparietal
BCEtP,3y,-0.231,-0.032,0.167,0.7912502127246803,superiorparietal
BDCPP,birth,-0.185,0.088,0.360,0.5955655274694782,superiorparietal
BDCPP,prenatal,-0.185,0.088,0.360,0.5955655274694782,superiorparietal
BDCPP,3y,-0.185,0.088,0.360,0.5955655274694782,superiorparietal
DBuP,birth,-0.389,-0.048,0.294,0.8190774890647882,superiorparietal
DBuP,prenatal,-0.389,-0.048,0.294,0.8190774890647882,superiorparietal
DBuP,3y,-0.389,-0.048,0.294,0.8190774890647882,superiorparietal
DPHP,birth,-0.442,-0.163,0.116,0.33582397557162225,superiorparietal
DPHP,prenatal,-0.442,-0.163,0.116,0.33582397557162225,superiorparietal
DPHP,3y,-0.442,-0.163,0.116,0.33582397557162225,superiorparietal
BCEtP,birth,-0.058,0.089,0.237,0.31806342471305027,superiortemporal
BCEtP,prenatal,-0.058,0.089,0.237,0.31806342471305027,superiortemporal
BCEtP,3y,-0.058,0.089,0.237,0.31806342471305027,superiortemporal
BDCPP,birth,-0.292,-0.055,0.182,0.7014467522948351,superiortemporal
BDCPP,prenatal,-0.292,-0.055,0.182,0.7014467522948351,superiortemporal
BDCPP,3y,-0.292,-0.055,0.182,0.7014467522948351,superiortemporal
DBuP,birth,-0.156,0.112,0.380,0.4915109830702582,superiortemporal
DBuP,prenatal,-0.156,0.112,0.380,0.4915109830702582,superiortemporal
DBuP,3y,-0.156,0.112,0.380,0.4915109830702582,superiortemporal
DPHP,birth,-0.360,-0.128,0.105,0.3661345890719876,superiortemporal
DPHP,prenatal,-0.360,-0.128,0.105,0.3661345890719876,superiortemporal
DPHP,3y,-0.360,-0.128,0.105,0.3661345890719876,superiortemporal
BCEtP,birth,-0.139,0.198,0.536,0.3332417924031591,supramarginal
BCEtP,prenatal,-0.366,-0.148,0.070,0.26421485812216927,supramarginal
BCEtP,3y,-0.366,-0.148,0.070,0.26421485812216927,supramarginal
BDCPP,birth,-0.126,0.292,0.711,0.2502694417635423,supramarginal
BDCPP,prenatal,-0.370,-0.100,0.171,0.5436590244075732,supramarginal
BDCPP,3y,-0.370,-0.100,0.171,0.5436590244075732,supramarginal
DBuP,birth,-0.361,0.016,0.393,0.9459194298470328,supramarginal
DBuP,prenatal,-0.361,0.016,0.393,0.9459194298470328,supramarginal
DBuP,3y,-0.361,0.016,0.393,0.9459194298470328,supramarginal
DPHP,birth,-0.362,-0.089,0.184,0.5920403758568256,supramarginal
DPHP,prenatal,-0.362,-0.089,0.184,0.5920403758568256,supramarginal
DPHP,3y,-0.362,-0.089,0.184,0.5920403758568256,supramarginal
BCEtP,birth,-0.019,0.002,0.024,0.8683963688378669,transversetemporal
BCEtP,prenatal,-0.019,0.002,0.024,0.8683963688378669,transversetemporal
BCEtP,3y,-0.019,0.002,0.024,0.8683963688378669,transversetemporal
BDCPP,birth,-0.015,0.023,0.062,0.31918160076958413,transversetemporal
BDCPP,prenatal,-0.054,-0.030,-0.007,0.03569248247669432,transversetemporal
BDCPP,3y,-0.037,0.005,0.046,0.8541943162829259,transversetemporal
DBuP,birth,-0.035,-0.009,0.018,0.5924493451510231,transversetemporal
DBuP,prenatal,-0.035,-0.009,0.018,0.5924493451510231,transversetemporal
DBuP,3y,-0.035,-0.009,0.018,0.5924493451510231,transversetemporal
DPHP,birth,-0.020,0.019,0.058,0.43037157554494565,transversetemporal
DPHP,prenatal,-0.068,-0.044,-0.021,0.0022099049205847043,transversetemporal
DPHP,3y,-0.048,0.003,0.054,0.9163117915925014,transversetemporal
BCEtP,birth,-0.064,0.017,0.098,0.7293893309032259,insula
BCEtP,prenatal,-0.064,0.017,0.098,0.7293893309032259,insula
BCEtP,3y,-0.064,0.017,0.098,0.7293893309032259,insula
BDCPP,birth,-0.100,0.003,0.106,0.9558971451910984,insula
BDCPP,prenatal,-0.100,0.003,0.106,0.9558971451910984,insula
BDCPP,3y,-0.100,0.003,0.106,0.9558971451910984,insula
DBuP,birth,-0.156,-0.014,0.127,0.8694195310113795,insula
DBuP,prenatal,-0.156,-0.014,0.127,0.8694195310113795,insula
DBuP,3y,-0.156,-0.014,0.127,0.8694195310113795,insula
DPHP,birth,-0.075,0.046,0.167,0.5323161792949571,insula
DPHP,prenatal,-0.303,-0.108,0.086,0.35975933236323654,insula
DPHP,3y,-0.075,0.046,0.167,0.5323161792949571,insula
